30.719   28.435   0.243   1.297   27.667   60.000   0.092   29.725   35.203   2562.528   3034.769   0.278   0.247   1.501   -45.425   1.614   6.013   0.580   89.924   63.804   
31.316   29.032   0.240   1.304   27.936   60.000   0.098   30.889   34.883   2587.350   2921.925   0.275   0.245   1.516   -44.610   1.654   6.130   0.597   90.314   63.093   
31.931   29.647   0.237   1.311   28.212   60.000   0.104   32.090   34.509   2611.041   2807.818   0.272   0.242   1.531   -43.795   1.691   6.252   0.615   90.721   62.170   
32.563   30.279   0.234   1.317   28.495   60.000   0.110   33.326   34.085   2633.484   2693.408   0.270   0.240   1.546   -42.980   1.724   6.378   0.633   91.157   61.042   
33.215   30.931   0.230   1.324   28.787   60.000   0.117   34.594   33.616   2654.646   2579.570   0.267   0.237   1.562   -42.165   1.754   6.510   0.652   91.631   59.721   
33.886   31.602   0.227   1.331   29.087   60.000   0.124   35.893   33.108   2674.567   2467.076   0.264   0.235   1.578   -41.350   1.781   6.646   0.671   92.154   58.219   
34.577   32.293   0.226   1.339   29.078   60.000   0.131   36.042   32.711   2608.106   2367.073   0.264   0.235   1.577   -41.200   1.795   6.642   0.691   93.097   59.775   
35.288   33.004   0.226   1.347   29.069   60.000   0.139   36.193   32.307   2544.723   2271.521   0.264   0.235   1.577   -41.050   1.808   6.638   0.711   94.049   61.260   
36.020   33.736   0.225   1.354   29.060   60.000   0.147   36.345   31.899   2484.230   2180.366   0.264   0.235   1.577   -40.900   1.818   6.634   0.732   95.009   62.675   
36.772   34.488   0.224   1.362   29.053   60.000   0.155   36.496   31.489   2426.449   2093.516   0.264   0.235   1.576   -40.750   1.827   6.630   0.752   95.977   64.018   
37.544   35.260   0.223   1.370   29.045   60.000   0.163   36.647   31.078   2371.220   2010.852   0.264   0.235   1.576   -40.600   1.834   6.627   0.773   96.951   65.290   
38.338   36.054   0.222   1.377   29.038   60.000   0.172   36.796   30.667   2318.394   1932.233   0.264   0.235   1.575   -40.450   1.840   6.624   0.794   97.932   66.492   
39.153   36.869   0.222   1.385   29.032   60.000   0.181   36.944   30.259   2267.834   1857.504   0.265   0.235   1.575   -40.300   1.844   6.621   0.815   98.918   67.625   
39.988   37.704   0.221   1.393   29.027   60.000   0.190   37.089   29.855   2219.411   1786.501   0.265   0.235   1.575   -40.150   1.848   6.618   0.836   99.911   68.690   
40.845   38.561   0.220   1.400   29.022   60.000   0.200   37.232   29.454   2173.009   1719.056   0.265   0.236   1.574   -40.000   1.850   6.616   0.857   100.908   69.689   
41.723   39.439   0.219   1.408   29.017   60.000   0.209   37.373   29.059   2128.518   1654.997   0.265   0.236   1.574   -39.850   1.851   6.614   0.878   101.910   70.622   
42.622   40.338   0.218   1.417   29.004   60.000   0.220   37.470   28.689   2083.593   1595.294   0.265   0.236   1.573   -39.700   1.854   6.608   0.899   102.909   71.618   
43.542   41.258   0.218   1.425   28.991   60.000   0.230   37.566   28.323   2040.484   1538.415   0.265   0.236   1.573   -39.550   1.855   6.602   0.921   103.910   72.551   
44.484   42.200   0.217   1.433   28.979   60.000   0.241   37.661   27.962   1999.095   1484.232   0.265   0.236   1.572   -39.400   1.856   6.597   0.942   104.911   73.423   
45.448   43.164   0.216   1.442   28.967   60.000   0.251   37.754   27.605   1959.341   1432.616   0.265   0.236   1.572   -39.250   1.857   6.591   0.963   105.914   74.235   
46.433   44.149   0.215   1.450   28.956   60.000   0.263   37.846   27.253   1921.139   1383.439   0.265   0.236   1.571   -39.100   1.856   6.586   0.985   106.917   74.989   
47.439   45.155   0.214   1.459   28.946   60.000   0.274   37.936   26.907   1884.412   1336.578   0.265   0.236   1.570   -38.950   1.855   6.582   1.007   107.920   75.687   
48.468   46.184   0.214   1.467   28.937   60.000   0.286   38.024   26.567   1849.087   1291.913   0.265   0.236   1.570   -38.800   1.853   6.577   1.028   108.923   76.329   
49.517   47.233   0.213   1.476   28.928   60.000   0.298   38.111   26.232   1815.096   1249.330   0.265   0.236   1.569   -38.650   1.851   6.573   1.050   109.926   76.917   
50.589   48.305   0.212   1.484   28.919   60.000   0.310   38.197   25.903   1782.375   1208.717   0.266   0.236   1.569   -38.500   1.848   6.570   1.072   110.928   77.454   
51.682   49.398   0.211   1.493   28.912   60.000   0.322   38.281   25.580   1750.863   1169.970   0.266   0.236   1.569   -38.350   1.845   6.566   1.093   111.930   77.939   
52.797   50.513   0.210   1.502   28.895   60.000   0.335   38.328   25.278   1718.876   1133.633   0.266   0.237   1.568   -38.200   1.844   6.559   1.115   112.907   78.491   
53.934   51.650   0.210   1.511   28.879   60.000   0.348   38.374   24.980   1688.048   1098.852   0.266   0.237   1.567   -38.050   1.842   6.551   1.137   113.882   78.992   
55.092   52.808   0.209   1.521   28.864   60.000   0.361   38.420   24.687   1658.326   1065.555   0.266   0.237   1.566   -37.900   1.839   6.545   1.158   114.854   79.444   
56.272   53.988   0.208   1.530   28.850   60.000   0.374   38.466   24.398   1629.660   1033.668   0.266   0.237   1.565   -37.750   1.837   6.538   1.180   115.823   79.850   
57.474   55.190   0.207   1.539   28.836   60.000   0.388   38.511   24.114   1602.003   1003.122   0.266   0.237   1.564   -37.600   1.834   6.532   1.202   116.790   80.209   
58.698   56.414   0.206   1.549   28.823   60.000   0.402   38.556   23.835   1575.311   973.850   0.266   0.237   1.564   -37.450   1.830   6.526   1.224   117.753   80.524   
59.944   57.660   0.206   1.558   28.811   60.000   0.416   38.602   23.561   1549.542   945.791   0.267   0.237   1.563   -37.300   1.827   6.520   1.246   118.714   80.796   
61.211   58.927   0.205   1.567   28.799   60.000   0.431   38.647   23.292   1524.655   918.883   0.267   0.237   1.562   -37.150   1.823   6.515   1.267   119.672   81.025   
62.500   60.216   0.204   1.576   28.788   60.000   0.445   38.692   23.027   1500.613   893.070   0.267   0.237   1.562   -37.000   1.818   6.510   1.289   120.627   81.214   
63.811   61.527   0.203   1.586   28.778   60.000   0.460   38.737   22.767   1477.380   868.297   0.267   0.238   1.561   -36.850   1.814   6.506   1.311   121.580   81.363   
65.144   62.860   0.202   1.596   28.759   60.000   0.476   38.749   22.522   1453.667   844.896   0.267   0.238   1.560   -36.700   1.811   6.497   1.333   122.492   81.573   
66.499   64.215   0.202   1.606   28.741   60.000   0.491   38.762   22.280   1430.737   822.377   0.267   0.238   1.559   -36.550   1.808   6.489   1.355   123.401   81.744   
67.875   65.591   0.201   1.616   28.724   60.000   0.507   38.775   22.042   1408.558   800.698   0.267   0.238   1.558   -36.400   1.804   6.481   1.376   124.305   81.875   
69.273   66.989   0.200   1.626   28.707   60.000   0.523   38.790   21.808   1387.100   779.824   0.268   0.238   1.557   -36.250   1.801   6.474   1.398   125.206   81.968   
70.693   68.409   0.199   1.636   28.692   60.000   0.539   38.805   21.577   1366.334   759.719   0.268   0.238   1.557   -36.100   1.797   6.467   1.420   126.103   82.025   
72.135   69.851   0.198   1.646   28.677   60.000   0.555   38.822   21.350   1346.233   740.348   0.268   0.238   1.556   -35.950   1.793   6.460   1.442   126.996   82.047   
73.599   71.315   0.198   1.656   28.663   60.000   0.572   38.839   21.126   1326.771   721.678   0.268   0.238   1.555   -35.800   1.789   6.454   1.464   127.885   82.034   
75.084   72.800   0.197   1.666   28.649   60.000   0.589   38.857   20.906   1307.924   703.680   0.268   0.239   1.554   -35.650   1.784   6.448   1.485   128.771   81.987   
76.591   74.307   0.196   1.676   28.637   60.000   0.606   38.877   20.689   1289.668   686.322   0.268   0.239   1.554   -35.500   1.780   6.442   1.507   129.653   81.908   
